ID,Query,Job Title,Description
732,Data Analyst,Customer Data Analyst,"Nestlé Health Science (NHSc) is a company on a mission and on the move, motivated by the opportunity to forge a major therapeutic role for nutrition in the management of health and establish a new industry between food and pharmaceuticals. The two elements of the equation are simple; societies are ageing and age and lifestyle related diseases are spiraling. Needs are growing for safe, effective and cost-effective solutions. At the same time, scientific understanding of health, disease and the potential of nutrition – as an integral part of managing health and disease – is growing. Nestlé Health Science , a wholly-owned subsidiary of the Nestlé Group, was created in 2011 to be a leader in these developments and make things happen. We have over 3,000 employees around the world with a wide mix of capabilities – from bio-medical engineers to regulatory specialists, medical delegates (sales force) and health economic experts that reflect our dynamism and intent to create. The Pricing Execution Analysts are change agents, problem solvers and strong communicators who use data and technology to help our business improve. At Nestlé Health Science, you will have a variety of duties including loading customer pricing into the system, reconciling pricing, developing various types of reports, helping managers define a strategy for improving processes and systems, and driving or assisting in implementing those improvements. This position will work with other Business Operations teams, as well as collaborating with many other internal and external business partners. Primary Responsibilities: Uploading Pricing into Systems Upload agreements, terms and conditions into the system. This includes pricing, rebates, admin fees and allowances. Create, renew, extend and maintain agreements, and terms and conditions. Update GDSN database timely with any changes and point person for NHS GDSN. Troubleshoot and identify root causes of pricing discrepancies, and develop solutions. Document issues that result in pricing discrepancies; advise on pricing discrepancies concerns and/or problems that need to be resolved or escalate appropriately. Conduct QA on agreements loaded into systems. Reporting Design, develop, and maintain ongoing metrics, reports, analyses, dashboards, etc. to drive key business decisions. Track issues with reports, including agreement terms entered in systems, quality problems, and processing errors. Create job aids, process flows, external-facing forms and documents, and other type of department knowledge articles. Create reporting that will review agreement terms entered into the system against the contract log and/or work with Contract Analyst for accuracy. Process / System Improvement Recognize and adopt best practices in reporting and analysis: data integrity, data accuracy, data completeness, validation, and documentation. Identify and document opportunities for process improvement. Recommend controls for identifying issues and creating improved processes/procedures Other Duties Performs other duties and special projects as assigned and directed.. Qualifications EXPERIENCE AND EDUCATION REQUIREMENTS 3-5 years of relevant job experience. 4 year degree in business, management or related. Ability to work independently, with little or no direction. Think strategically, recognizing the inputs and outputs of systems and business processes. Strong analytical skills; ability to make data-driven decisions. Proven problem solver who can detect problems - recommend and implement solutions. High level of attention of detail with effectively organization skills. Strong verbal and written communication skills, with a focus on customer service. Working knowledge of SAP and SAP reporting tools, such as Business Objects and BW environments. Ability to work well in a diverse team and a cross-functional environment. Self-motivated, works quickly and efficiently on multiple tasks. Ability to work effectively in a team environment. The Nestlé Companies are equal employment and affirmative action employers and looking for diversity in qualified candidates for employment."
733,Data Analyst,Invoice Processing/Data Analyst,"Best Vendors Management Join the exciting world of unattended refreshment and food solutions with Best Vendors, the largest national account management company in the industry. As part of Compass Group, the 6th largest employer in the world, Best Vendors gives you the opportunity to work with Fortune 500 companies, learn from some of the brightest and most experienced minds in the industry, and become part of a diverse team committed to providing the best possible service to our clients and customers each day. We are committed to attracting, retaining and developing top level talent—if you’re up for the challenge, contact us today. We think you’ll feel right at home! Forbes agrees that Best Vendors is a great place to work – Compass Group ranked on Forbes’ 2015 list of Best Employers, and in 2016, Compass Group ranked 33 on Fortune Magazine’s list of global companies changing the world. A fresh approach to great results Are you a self-motivated Accounts Receivable expert? This is a complex position that handles all activities related to managing Client Accounts Receivable. This is not your grandmother’s Accounts Receivable department! This entails utilizing systems driven electronic invoicing, processing payments, emailing regularly with Clients and Vendors, reconciling and resolving open Accounts Receivable to a current balance and following up on collections. More specifically, in this role you’ll be: Processing invoices received electronically Processing manually entered invoices Consolidating vendor invoices to bill Clients Managing Client-specific payment terms Cash application Contacting Clients regarding past due invoices Completing an account analysis for each Client Requirements High volume work experience with accounts receivable/accounts payable. Specific work experience in cash applications with heavy volume of small transactions equaling large payments/dollars; handling complex, small transaction invoicing; and reconciling imbalanced accounts. On-the-job experience with maintaining positive client relationships. Heavy systems experience with software of a complex nature (i.e. proprietary in-house system) is required. A thorough understanding of business and accounting processes and principles. Additionally, qualified candidates must demonstrate a high level of proficiency in Microsoft Excel and Microsoft Word. This position requires the ability to communicate effectively at all levels (writing, speaking and listening), and maintain positive internal and external work relationships. Professional composure in high-pressure, time-sensitive environment. Candidates must possess initiative to identify issues/problems, resolve issues timely, offer solutions, seek out projects and maintain positive internal and external relationships. Preferences ERP system’s experience (i.e. JDE, SAP, Oracle, PeopleSoft), and experience in Business Objects or other report writer software (i.e. Crystal Reports) Education & Experience The candidate must have Bachelors degree, strongly preferred, with 2+ years experience in relevant position; or an Associate’s degree, preferred, with 5 years of related experience; or high school degree with 10 years relevant work experience. _If you find our company intriguing and the position sounds like a great fit … what are you waiting for? Click Apply Now!_ Achieving Leadership Compass Group is an equal opportunity employer. At Compass, we are committed to treating all Applicants and Associates fairly based on their abilities, achievements, and experience without regard to race, national origin, sex, age, disability, veteran status, sexual orientation, gender identity, or any other classification protected by law. Keyword Search: Accounts Receivable, Cash Application, Invoice Processing, AR, Payment Processing, Data Analyst XJ6"
734,Data Analyst,Data Analyst,"POSITION SUMMARY The Data Analyst position is responsible for consolidating, sharing and helping to interpret data from several internal business systems and customer- focused products to provide insights to virtually all departments, including our senior management team, customer success team, product management and sales teams. The successful candidate will be able to focus on data quality to ensure the accuracy of reports and dashboards, as well as work through integration challenges when dealing with different data sources, formats and conventions. Primary aspects of the job are: 1\. Working with internal production systems to extract data necessary to report on KPI's and produce operational dashboards. 2\. Working with data extracted for our products to support our customers success team with analyses of individual customer success stories, ROI and future opportunities. 3\. Working with historical consumer activity and demographic data to identify behavioral trends and classifications. 4\. Assist internal users with interpretation of reported data, and provide general support for data integration needs across the organization. Experience in the health care industry is desirable. ESSENTIAL FUNCTIONS AND BASIC DUTIES 1\. Produce high quality reports and analytical dashboards, using existing data visualization and reporting tools. 2\. Contribute to and enable a data-driven culture and decision making process. 3\. Be a self-motivated team member who is willing to identify and respond to needs. 4\. Manage time and priorities across multiple initiatives. 5\. Provide documentation on reporting systems, dashboards, etc. 6\. Respond to requests from various departments regarding data integration and reporting needs. 7\. Ability to work in small collaborative teams with minimal supervision. 8\. Maintain and improve technical skills over time, taking advantage of new technologies and methodologies when appropriate. EDUCATION/EXPERIENCE/KNOWLEDGE 4-Year Bachelor's Degree in Computer Science, Information Systems, or related field 2 + years of data reporting or analytics experience Experience with multiple analytics software packages EO/AA"
735,Data Analyst, Database Analyst Intern,"Database Analyst Intern Three Deep is seeking a Database Analyst Intern who is ready to show off their skills in a data-driven organization. This candidate will be responsible for providing the rest of the Analytics team a way to find stories from data. These include properly sourced, cleansed, and thorough data, administering sources ranging from site (.com), first-party data, CRM, social media channels, and data received from third-party resource vendors, ultimately assisting on all back-end database applications and procedures within the department. Your responsibilities: The Database Analyst Intern will take a large role in data management on a multitude of different database platforms and software programs. This role will consist of: Proactively partnering with analysts, developers and solution architects to implement the analytics scripts needed Maintaining internal databases, as well as connecting to and maintaining external data sources that are used in client-facing dynamic reports (Tableau, Excel, Google Data Studio among others) Testing and managing various database sources from site, first- and third- party, and ad hoc pulls; ensuring proper functionality and integrity of the data Connecting to and maintaining various data sources to build dynamic reporting dashboards, managing a central database (received from multiple sources) that would allow for a multitude of client facing reports You’d be a good fit if you: Have demonstrated proficiency using database management platforms and software (MySQL, R, Python, Tableau or others considered) and experience in data management, data administration, and data blends and joins across multiple sources Have in-depth MS SQL experience a plus Have site and digital analysis skills using various programs (Google Analytics, Adobe Omniture, or others) strongly preferred Possess the ability to make numbers and data beautiful (Tableau, Excel, Google Data Studio preferred) Have prior experience in web tagging (Google Tag Manager or others) or website data and event management preferred Possess strong data, analytic, and quantitative skills. Are detail-oriented Have effective communication skills Thrive on collaboration and work well with others within the analytics team as well as cross-departmental peers Can balance multiple priorities and time management with internal and client-driven deadlines Are naturally curious and driven about data and insights Have or currently finishing up your BA/BS in Computer Science, Information Technology, Statistics, mathematics or related field Are living in or near the Minneapolis/St. Paul area - this is an on-site internship Details Start Date: 9/4/18 End Date: 12/15/18 Hours: We are flexible in this area. Anywhere between 15-40 hours a week Three Deep Marketing Core Values Our Core Values are Team First, Passionate, Problem Solver and Accountability _We aim to surround ourselves with employees who exemplify our core values and avoid hiring those who do not. Whether you are new to Three Deep or have been an employee for years, you are expected to represent these core values each and every day._ Team First Know your role and do it really, really well; then lock arms with your team and drive outstanding business results. Take a team first, me second approach to doing business – find a way to get what you need, respectfully. Easy to work with, have a good sense of humor, and positive attitude. Good communication skills internally and externally. Passionate Passion for treating the client’s business as our own – we get our best results by forming partnerships, not vendor/client relationships. Ambitious – actively working to improve your skill set, and the skills of our teams. Intellectually curious – not just asking “what and how” but “why” and “what else”. Problem Solver Ability to think creatively & bring innovative solutions to marketing challenges for the agency and our clients. Flexibility to figure things out while processes are being defined. Same day turnarounds are frequently required, and priorities change quickly. Accountability Accountability at Three Deep means doing the right thing to get the job done. That means taking responsibility to get things fixed, even if it’s not your fault. It also means owning your mistakes if you make them and working to find a solution. Reliable, professional and extremely organized. Ability to work independently as well as in a collaborative environment. Ability to hit deadlines or predict if you aren’t going to be able to deliver on time and to the level of quality necessary. Equal Opportunity Employer We are an equal opportunity employer, dedicated to a policy of nondiscrimination in employment on any basis including race, color, religion, sex, national origin, age, disability or genetics. Three Deep Marketing is a digital performance agency. We offer a full portfolio of professional services using proprietary technologies and business expertise to design, deploy and optimize marketing campaigns to support both Fortune 500 companies and small and medium business. Our services include marketing strategy and planning, database marketing, search optimization, paid media, campaign management and execution, web development, and program reporting and analysis."
736,Data Analyst,Data Conversion Analyst - Zuercher,"This position is based in Sioux Falls, SD 911 call records. Crime reports. Jail booking information. Evidence logs. More and more agencies are switching to Zuercher Software to track this kind of data. And when they do, Zuercher Technologies’ Data Conversion Analysts make sure they have immediate access to the wealth of legacy data they’ve built up, right at their fingertips in their new Zuercher system, from the moment they switch it on. And that’s important work when you’re dealing with mission-critical data. Our Data Conversion Analysts take pride in knowing that their work is a key factor in making our customers’ new systems useful to them right from the start. That when someone calls 911, the dispatcher will be notified of prior incidents at the caller’s address. That investigators will still have access to the years of case reports that will help them see connections between related crimes. Thanks to our Data Conversion Analysts, our customers spend less time hunting for records and more time protecting and serving. Sound like a cool way to use your data skills for good? We’d love to have you join us. Here's an overview of the tasks and responsibilities: Work collaboratively with customer agencies undergoing Zuercher software implementation to obtain data from their legacy system, understand what it means and how it is used, and determine how best to translate it into their Zuercher system Analyze legacy data to estimate / benchmark project scope and length Develop scripts to load legacy data into conversion tools and convert data into Zuercher software Develop and maintain an understanding of Zuercher software including functionality and database schema; use this knowledge to make informed decisions regarding data mapping and to review data within target system Communicate with customer agencies throughout implementation projects to clarify questions that arise regarding data mapping, demonstrate converted data in target system, understand any modifications needed, and verify results of modifications Manipulate and load data such as code tables from secondary additional sources to assist in configuration of agencies’ Zuercher systems Assist in running final data conversion at time of system go-live Communicate proactively with supervisor and project manager regarding project progress and any project risks or issues that arise Create and maintain documentation for data conversion processes; seek out process improvements Interested? Here's what we need from you: Experience with SQL and at least one RDBMS Knowledge of ETL (Extract, Transform, and Load) processes Ability to learn new applications and processes quickly Passion for technology; eager to learn new tools and technologies Strong customer-facing skills and personal interaction/interpersonal skills Ability to adapt quickly to changing business and customer needs, maintaining a high degree of flexibility Self-motivated; able to work independently Superb attention to detail Superior time-management capabilities and ability to complete projects on deadline Ability to travel 25% Able to work out of the Zuercher corporate office in Sioux Falls, SD or Marlborough, MA Bonus points for: Previous experience performing data conversion, data migration, ETL (Extract, Transform, and Load) Proficiency with at least one programming language, preferably Python Associate’s or bachelor’s degree in a technology-related field What we offer in return for all your great skills: Competitive salary with annual bonus program 401K with employer match Unlimited PTO plus 10 holidays Medical, dental, vision insurance Flex Spending Accounts Health Savings Account with employer contribution Employee discounts (movies, gym, and more) Tuition reimbursement Annual onsite flu shots (Employer Paid) Casual work environment Zuercher is an Equal Employment Opportunity/Affirmative Action Employer: Minority/Female/Disability/Veterans/Sexual Orientation and Gender Identity"
737,Data Analyst,Revenue Analyst,"As a Revenue Analyst for the Center for Diagnostic Imaging you will work in our Corporate office in St Louis Park, MN. You will focus on gathering, compiling, validating and analyzing data related to the revenue cycle of the company. This position extracts, analyzes and interprets data from multiple sources, including patient data and transactional data and reports it to management, the accounting department and auditors. ESSENTIAL DUTIES AND RESPONSIBILITIES: Creates a positive experience for every customer, every day by believing in and practicing _The Experience_ (70%) Revenue Analysis Calculates and reports data utilizing excel spreadsheets, data downloaded from database product Manipulates data to provide meaningful insights Develops, collects, and analyzes metrics and data to formulate fact-based decisions and assists in proactively implementing process improvements through the prospective and/or retrospective analysis of data Regularly evaluates departments' performance both qualitatively and quantitatively as it relates to reimbursement Interprets data and develops regular reimbursement reports to explain trends and identify root causes of financial performance for the organization's financial leaders Interprets results using a variety of techniques, ranging from simple data aggregation via statistical analysis to complex data mining and visual representation Identifies and explores revenue issues Transforms raw data collected through our internal systems into actionable information Performs quality assurance reviews of batches Prepares ad-hoc reports as requested (25%) Operations Analysis Works with company operations teams to understand their data reporting needs Works with program leaders to understand their information needs and help them develop an approach for their own analysis and a method to explore their data Generates standard or custom reports summarizing business, financial or clinical data for review by executives, managers, clients, and other stakeholders (5%) Completes other tasks and projects as assigned"
738,Data Analyst, Sr. Marketing Data Analyst,"Description Are you looking to sharpen your analytical, communication and organizational skills? Do you find value in collaborating with peers in a fast-paced, change- centric culture? If so, then you’re in the right place! We are looking for a Sr. Marketing Data Analyst who will play a dynamic role in shaping the future of marketing at SPS Commerce! Does this sound like you? Looking to develop into a marketing leader or a deep data expert. Enjoy a high visibility position. You like to be to make your mark! The Day-to-Day Manage, maintain and analyze system configurations of various Marketing/Sales systems: Salesforce.com, ExactTarget, Lotus Notes and Google Analytics Create and maintain documentation for both Standard and Ad-Hoc Reports Present your data to tell a story which can influence the organization Fulfill ad hoc report requests Assist in the planning and execution of marketing campaigns Analyze data, identify trends or variance in performance, and present findings Maintain strong relationships with various departments throughout the organization What experience and skills do I need? You bring an expertise in Google Analytics, Excel and SQL Fluent in marketing Strong analytical and problem-solving skills, ideally including applied statistical analysis Ability to work independently, set priorities, and deliver results Excellent oral and written communication skills Proven ability to work on multiple projects in parallel while managing constantly changing deadlines and priorities"
739,Data Analyst,Data Analyst - Wealth and Home Mortgage,"Data Analyst - Wealth and Home Mortgage-180027689 At U.S. Bank, we're passionate about helping customers and the communities where we live and work. The fifth-largest bank in the United States, we’re one of the country's most respected, innovative and successful financial institutions. U.S. Bank is an equal opportunity employer committed to creating a diverse workforce. We consider all qualified applicants without regard to race, religion, color, sex, national origin, age, sexual orientation, gender identity, disability or veteran status, among other factors. Reporting to an Analytic Manager, this individual will provide advanced analytics in support of the Wealth and Home Mortgage teams. The ideal candidate should be an expert professional with comprehensive knowledge in advanced analytics. They will feel at ease querying databases, integrating data from multiple sources, conducting sophisticated quantitative analyses and presenting their findings as clear, actionable insights and recommendations that enable revenue growth and customer acquisition and retention. The ideal candidate will be a motivated professional who is passionate about data and has strong technical and analytical skills, understands the business goals/needs, and is committed to delivering data driven insights that lead to actionable recommendations. This individual will also work to build strong and effective relationships across ERA, the wealth and home mortgage teams as well as the Enterprise to determine analytics needs, predict trends, and ensure business questions are being answered in the most appropriate manner, in service of acquiring, deepening, and retaining precious U.S. Bank Customer and Client relationships. They will also possess a strong willingness to learn and teach, and will aid in leading change across a matrix organization and driving Employee Engagement. They will simplify complexity by successfully utilizing data and analytics tools & techniques to enable better, more customer-centered decisions. They will be expert in advanced analytical tools and statistical techniques to separate ""signal from noise"" in order to derive insights that will help answer key business questions. Qualifications Basic Qualifications BA in Math, Economics, Engineering, Statistics or related field required. 5 to 7 years of Advanced/Statistical Analytics experience \- Expert user of advanced analytics tools & techniques to perform analysis and interpret data - some examples are: SQL, SAS, R, Python, Excel, Hadoop, etc. Expert user of analytics data visualization tools such as Tableau Expert user of PowerPoint 5 to 7 years of relevant Analytics experience Preferred Qualifications Advanced degree Financial Wealth and/or Home Mortgage support expertise Proven track record of driving Analytics into actionable business outcomes Exceptional written and oral communication skills Demonstrated ability to influence change across a complex organization Demonstrated project management and organization skills Job Project Management / Analysis Primary Location Minnesota-MN-Richfield Shift 1st - Daytime Travel Yes, 5 % of the Time Average Hours Per Week 40"
740,Data Analyst, Data Analyst 4,"Job Description At Wells Fargo, we have one goal: to satisfy our customers’ financial needs and help them achieve their dreams. We’re looking for talented people who will put our customers at the center of everything we do. Join our diverse and inclusive team where you’ll feel valued and inspired to contribute your unique skills and experience. Help us build a better Wells Fargo. It all begins with outstanding talent. It all begins with you. Enterprise Finance & Information Technology offers technology and services that exceed Wells Fargo customers’ expectations and directly enable them to succeed financially. We interact with customers more than 12 billion times a year through in-store, online, ATM, and telephone transactions. We impact customers directly, through systems availability and security, as well as indirectly, through our business partners who offer and deliver a myriad of products and services that meet customers’ financial needs. We provide a competitive advantage for the company through excellence in fundamentals, integrated partnerships, and our talented and engaged team members. Responsible for very complex partner assignments to identify and define strategic business issues that require analyses and translates this information into insight, knowledge and understanding of the business and the industry. Consults and performs very complex analyses/ analysis design involving data mining from multiple sources and/or predictive modeling, regression/multivariate, financial, comparative analysis, customer/demographic analysis, etc. Analytics involved generally span multiple functional areas/business lines/data sources. Responsibilities also include identifying opportunities for additional statistical models and/or creating sophisticated computer modeling approaches to analyze and forecast business performance; participating in and/or leading management information capabilities development work; interpreting and presenting results of analyses and recommendations to senior management. Ensures adherence to data management/data governance regulations and policies. Data involved may be very large, structured or unstructured, and from multiple sources. To a certain degree, may be involved directly or indirectly in the technical build-out and/or support of databases, query tools, reporting tools, BI tools, dashboards, etc that enable analysis, modeling, and/or data visualization. Leads project/virtual teams & mentors lower level staff. This position will require occasional domestic travel not to exceed 25%. This position will require occasional off hours support (outside of 8:00AM and 5:00PM in time zone of residence) for meetings with offshore resources or critical application support. Required Qualifications 6+ years of experience in one or a combination of the following: reporting, analytics, or modeling; or a Masters degree or higher in a quantitative field such as applied math, statistics, engineering, physics, accounting, finance, economics, econometrics, computer sciences, or business/social and behavioral sciences with a quantitative emphasis and 4+ years of experience in one or a combination of the following: reporting, analytics, or modeling 5+ years of data analysis experience 3+ years of data collection and reporting experience 3+ years of data warehouse experience 3+ years of database experience Desired Qualifications Extensive knowledge and understanding of research and analysis Strong analytical skills with high attention to detail and accuracy Excellent verbal, written, and interpersonal communication skills Other Desired Qualifications The successful candidate has the capability, with little or no direction, to dissect a data set to determine patterns, anomalies, and meaning. Disclaimer All offers for employment with Wells Fargo are contingent upon the candidate having successfully completed a criminal background check. Wells Fargo will consider qualified candidates with criminal histories in a manner consistent with the requirements of applicable local, state and Federal law, including Section 19 of the Federal Deposit Insurance Act. Relevant military experience is considered for veterans and transitioning service men and women. Wells Fargo is an Affirmative Action and Equal Opportunity Employer, Minority/Female/Disabled/Veteran/Gender Identity/Sexual Orientation."
741,Data Analyst,Quality Analyst - Minneapolis,"Delivers quality evaluation scores for specific processing lines of business. Collects and evaluates quality samples on work processed to determine accuracy of documents such as policies and invoices and accuracy of financial elements such as premiums booked or payments processed. Fulfills audit requirements. Designs and implements quality evaluation programs for specific processing teams. Applies proven quality methodology and statistical validation. Evaluates quality and accuracy of policies and endorsements produced and premium amounts booked, or accuracy of other critical financial elements.Develops specific evaluation criteria for a line of business to capture and track the accuracy of customer facing or money-bearing transactions and monitors and updates criteria as needed.Collects and evaluates quality samples against criteria. Generates quality data for a line of business to fulfill relevant audit requirements.Provides monthly feedback to account technicians on individual scores. Coaches on deficiencies and provides performance data to Leadership for performance management.Tracks quality trends and alerts leadership to quality gaps and risks. Performs spot analysis and audits as needed. Works with business partners across the lines of business to resolve processing differences.Generates monthly and year end quality scores for individual ranking and performance assessment which partially determine individual bonus and rewards eligibility.Partners with leadership to provide training and support for new employees and those account technicians learning new skills and/or lines of business. Partners with the business to develop and maintain job aids and training documentation. 3 to 5 years of insurance operations experience or related experience;Ability to develop and maintain working relationships with account technicians and IOC leadership;CIS experience required;CUBE knowledge a plus;Familiarity with processing systems desired;Ability to objectively apply evaluation criteria and effectively deliver feedback;Ability to analyze job functions, processing transactions and system elements to identify key evaluation criteria;Ability to effectively provide coaching and training support;Ability to manage monthly sample volume deadlines with minimal supervision; Ability to work effectively with clients at all levels;Strong verbal and written communication skills; andProject management or change management capability. Would consider qualified remote employees."
742,Data Analyst, Data Analyst Sr.,"Data Analyst Sr CLAIM YOUR FUTURE AS A GREAT PERFORMER! Providing both satisfying and challenging work along with a highly professional and friendly work atmosphere, Sedgwick has a strong commitment to its colleagues and its clients. If you are seeking a place where you can do great things for those whose lives you touch while maximizing your own career possibilities, Sedgwick is the place for you. As the largest and most innovative Third Party Administrator in the claims industry and the first and only TPA to receive both recognition as the Best TPA in America and the coveted Employer of Choice designation, we invite you to come be a part of our team and, ""Claim Your Future."" PRIMARY PURPOSE: To create comprehensive reporting and analysis of statistical data; to monitor data for processing and procedures issues; and to support performance initiative by providing technical support and training to colleagues. ESSENTIAL FUNCTIONS and RESPONSIBILITIES Compiles data; prepares and distributes reports; and analyzes results. Assists in efficient and effective program management; identifies poor work quality and cost effectiveness trends; and works with appropriate staff in analyzing and compiling data from technical reviews, as applicable. Provides training and coaching on processing and procedures issues. Provides analysis and reporting of trends. Ensures data integrity; develops and produces reports utilized in measuring data accuracy. May assist in the completion of appropriate client set-up and maintenance (parameter) forms. Extracts data and analyzes information based on plan and jurisdictional requirements. Gathers and prepares statistical data for reporting; makes recommendations to management for training needs. May analyze data for cause and effect ratios, return-to-work and accommodations trending, disability durations, injury by job type analysis, disability diagnosis trending, etc. Presents results to client and/or management. ADDITIONAL FUNCTIONS and RESPONSIBILITIES Performs other duties as assigned. Supports the organization's quality program(s). Travels as required. QUALIFICATIONS Education & LicensingBaccalaureate degree with major in Computer Science, Finance or Economics from an accredited college or university preferred. ExperienceSix (6) years of related experience or equivalent combination of education and experience required. Three (3) years of query and report writing strongly preferred. Skills & Knowledge Thorough knowledge of query and report writing Excellent oral and written communication, including presentation skills PC literate, including Microsoft Office products Analytical and interpretive skills Strong organizational skills Excellent interpersonal skills Ability to work in a team environment Ability to meet or exceed Performance Competencies WORK ENVIRONMENTWhen applicable and appropriate, consideration will be given to reasonable accommodations. Mental: Clear and conceptual thinking ability; excellent judgment, troubleshooting, problem solving, analysis, and discretion; ability to handle work-related stress; ability to handle multiple priorities simultaneously; and ability to meet deadlines Physical: Computer keyboarding, travel as required Auditory/Visual: Hearing, vision and talking NOTE: Credit security clearance, confirmed via a background credit check, is required for this position. The statements contained in this document are intended to describe the general nature and level of work being performed by a colleague assigned to this description. They are not intended to constitute a comprehensive list of functions, duties, or local variances. Management retains the discretion to add or to change the duties of the position at any time. Sedgwick is an Equal Opportunity Employer and a Drug-Free Workplace"
743,Data Analyst,Data Governance Analyst,"Data Governance Analyst-180028002 At U.S. Bank, we're passionate about helping customers and the communities where we live and work. The fifth-largest bank in the United States, we’re one of the country's most respected, innovative and successful financial institutions. U.S. Bank is an equal opportunity employer committed to creating a diverse workforce. We consider all qualified applicants without regard to race, religion, color, sex, national origin, age, sexual orientation, gender identity, disability or veteran status, among other factors. Participates in projects and/or activities that ensure compliance with Enterprise Data Governance (EDG) Policy and other applicable Operational Risk Management policies. This primarily includes detailed reviews of data flows submitted by all business lines within U.S. Bank to the EDG team that document the process of how a Key Report is produced. Monitors the EDG key deliverable dates to ensure that both the business lines and EDG are on track to meet the scheduled dates. Identifies gaps and provides solutions for the data flow operation process to ensure that internal processes are efficient, well documented and reduce the risk of human errors. Identifies, responds and/or escalates risks as appropriate. Serves as a functional liaison between the Lines of Business and the Enterprise Data Governance, a Second Lines of Defense department. Qualifications Basic Qualifications Bachelor's degree, or equivalent work experience Seven to ten years of experience in an applicable risk management environment Applicable professional certifications Preferred Skills/Experience Considerable knowledge of Risk/Compliance/Audit competencies Strong process facilitation, project management, and analytical skills Knowledge of applicable laws, regulations, financial services, and regulatory trends that impact their assigned line of business Understanding of the business line’s operations, products/services, systems, and associated risks/controls Must possess business acumen and credibility to help business line(s) proactively identify and address changing workforce needs Excellent presentation, interpersonal, written and verbal communication skills Proficient computer navigation skills using a variety of software packages, including Microsoft Office applications and word processing, spreadsheets, databases, and presentations Job Risk/Compliance/QC/Audit/Fraud Primary Location Minnesota-MN-Richfield Other Locations North Carolina-NC-Charlotte Shift 1st - Daytime Travel No Average Hours Per Week 40"
744,Data Analyst, Data Conversion Analyst III,"The Data Conversion Analyst III is a full-time position and part of the Client Services Department. A successful Data Conversion Analyst is a motivated individual who is customer focused and uses their skills to map data for import into MatrixCare. If you are passionate about your performance and innovation of a healthcare technology company, then MatrixCare is the place for you! As our Data Conversion Analyst III, you will: Perform data discovery by evaluating report data elements Execute data mapping of report data elements to MatrixCare by using data transformation software such as Informatica or Astera Perform quality assurance exercise to ensure data is mapped properly Perform data conversion for clients based on available data sources Manipulate the data to meet import requirements while maintaining data integrity and timely conversions Manage multiple projects and steps to ensure product delivery on time Communicate effectively with both internal and external clients Identify issue prevention opportunities, either through direct observation or analysis Provide exceptional support to our clients Act as Data Conversion Subject Matter Expert on team Learn, document and lead adoption of new conversion tools (internal and third party tools such as PDF reader) Assist Implementation Project Managers, trainers and others with client questions regarding the data conversion process Ensure the creation and maintenance of Data Conversion documentation including both internal processes and client facing documentation Create and maintain Excel Macros for data conversion efficiency Be creative in developing and documenting conversion solutions to improve efficiencies and create a better client experience Skills and Experience needed for the Data Conversion Analyst III position: 2-3 years’ experience with web based applications Proficient knowledge of data transformation software such as Informatica or Astera Proficient knowledge of Microsoft Office products including Excel, Proficient in Microsoft Excel Macros Ability to analyze processes and procedures for quality and efficient data conversion Excellent customer service skills Attention to detail, excellent organization, high degree of accuracy, fast learner Highly developed verbal and written communication skills Be flexible and proactive, able to multi-task in a high stress environment Excellent task management, problem solving, and analytical skills Ability to work in a team environment Ability to develop strong working relationships with other departments and clients Microsoft SQL knowledge preferred 2-3 years in customer relations (external) is required, experience in healthcare highly desirable Why MatrixCare? Change the way technology is used to deliver healthcare. Build amazing products. Create ways to provide better care for the nation’s aging population. Tackle complex questions to ensure optimal customer service. See your work improve healthcare each and every day. About MatrixCare Current and multi-time winner of the prestigious Best in KLAS for Long-Term Care Software award, MatrixCare is the complete solution for growing organizations that need to successfully manage risk in care delivery across the LTPAC spectrum. Trusted by more than 13,000 facility-based care settings and more than 2,500 home care, home health and hospice organizations, MatrixCare’s solutions help ACOs, skilled nursing and senior living providers, life plan communities (CCRCs), and home health organizations to connect, collaborate and prosper as we migrate to a fee-for-value healthcare system. In addition to purpose-built EHR components for any LTPAC care-setting, MatrixCare also includes solutions to systematically increase clinical quality: Enterprise Analytics, robust Clinical Decision Support and the industry’s first Care Coordination platform to create a true, person- centric, e-longitudinal health record and enable LTPAC providers to efficiently manage the populations under their care."
